   21.500000  119.500000     17.604
   21.525000  119.500000     17.629
   21.550000  119.500000     17.654
   21.575000  119.500000     17.677
   21.600000  119.500000     17.698
   21.625000  119.500000     17.718
   21.650000  119.500000     17.735
   21.675000  119.500000     17.751
   21.700000  119.500000     17.765
   21.725000  119.500000     17.778
   21.750000  119.500000     17.791
   21.775000  119.500000     17.805
   21.800000  119.500000     17.819
   21.825000  119.500000     17.834
   21.850000  119.500000     17.849
   21.875000  119.500000     17.865
   21.900000  119.500000     17.881
   21.925000  119.500000     17.897
   21.950000  119.500000     17.913
   21.975000  119.500000     17.929
   22.000000  119.500000     17.945
   22.025000  119.500000     17.960
   22.050000  119.500000     17.972
   22.075000  119.500000     17.981
   22.100000  119.500000     17.987
   22.125000  119.500000     17.992
   22.150000  119.500000     17.998
   22.175000  119.500000     18.009
   22.200000  119.500000     18.028
   22.225000  119.500000     18.059
   22.250000  119.500000     18.103
   22.275000  119.500000     18.158
   22.300000  119.500000     18.225
   22.325000  119.500000     18.301
   22.350000  119.500000     18.379
   22.375000  119.500000     18.455
   22.400000  119.500000     18.523
   22.425000  119.500000     18.579
   22.450000  119.500000     18.619
   22.475000  119.500000     18.645
   22.500000  119.500000     18.660
   22.525000  119.500000     18.667
   22.550000  119.500000     18.669
   22.575000  119.500000     18.664
   22.600000  119.500000     18.651
   22.625000  119.500000     18.628
   22.650000  119.500000     18.593
   22.675000  119.500000     18.547
   22.700000  119.500000     18.495
   22.725000  119.500000     18.439
   22.750000  119.500000     18.383
   22.775000  119.500000     18.329
   22.800000  119.500000     18.279
   22.825000  119.500000     18.231
   22.850000  119.500000     18.186
   22.875000  119.500000     18.144
   22.900000  119.500000     18.105
   22.925000  119.500000     18.070
   22.950000  119.500000     18.041
   22.975000  119.500000     18.018
   23.000000  119.500000     18.003
   23.025000  119.500000     17.995
   23.050000  119.500000     17.994
   23.075000  119.500000     18.000
   23.100000  119.500000     18.012
   23.125000  119.500000     18.028
   23.150000  119.500000     18.047
   23.175000  119.500000     18.065
   23.200000  119.500000     18.078
   23.225000  119.500000     18.083
   23.250000  119.500000     18.077
   23.275000  119.500000     18.061
   23.300000  119.500000     18.034
   23.325000  119.500000     17.999
   23.350000  119.500000     17.958
   23.375000  119.500000     17.913
   23.400000  119.500000     17.864
   23.425000  119.500000     17.814
   23.450000  119.500000     17.765
   23.475000  119.500000     17.716
   23.500000  119.500000     17.669
   23.525000  119.500000     17.622
   23.550000  119.500000     17.574
   23.575000  119.500000     17.522
   23.600000  119.500000     17.466
   23.625000  119.500000     17.403
   23.650000  119.500000     17.335
   23.675000  119.500000     17.261
   23.700000  119.500000     17.183
   23.725000  119.500000     17.103
   23.750000  119.500000     17.024
   23.775000  119.500000     16.948
   23.800000  119.500000     16.876
   23.825000  119.500000     16.809
   23.850000  119.500000     16.743
   23.875000  119.500000     16.675
   23.900000  119.500000     16.601
   23.925000  119.500000     16.517
   23.950000  119.500000     16.425
   23.975000  119.500000     16.328
   24.000000  119.500000     16.230
   24.025000  119.500000     16.136
   24.050000  119.500000     16.049
   24.075000  119.500000     15.967
   24.100000  119.500000     15.891
   24.125000  119.500000     15.819
   24.150000  119.500000     15.751
   24.175000  119.500000     15.687
   24.200000  119.500000     15.627
   24.225000  119.500000     15.572
   24.250000  119.500000     15.520
   24.275000  119.500000     15.473
   24.300000  119.500000     15.429
   24.325000  119.500000     15.388
   24.350000  119.500000     15.348
   24.375000  119.500000     15.307
   24.400000  119.500000     15.262
   24.425000  119.500000     15.209
   24.450000  119.500000     15.149
   24.475000  119.500000     15.082
   24.500000  119.500000     15.012
   24.525000  119.500000     14.942
   24.550000  119.500000     14.875
   24.575000  119.500000     14.811
   24.600000  119.500000     14.753
   24.625000  119.500000     14.699
   24.650000  119.500000     14.650
   24.675000  119.500000     14.605
   24.700000  119.500000     14.563
   24.725000  119.500000     14.521
   24.750000  119.500000     14.477
   24.775000  119.500000     14.430
   24.800000  119.500000     14.380
   24.825000  119.500000     14.331
   24.850000  119.500000     14.282
   24.875000  119.500000     14.235
   24.900000  119.500000     14.185
   24.925000  119.500000     14.126
   24.950000  119.500000     14.054
   24.975000  119.500000     13.965
   25.000000  119.500000     13.862
   25.025000  119.500000     13.752
   25.050000  119.500000     13.645
   25.075000  119.500000     13.550
   25.100000  119.500000     13.473
   25.125000  119.500000     13.419
   25.150000  119.500000     13.387
   25.175000  119.500000     13.373
   25.200000  119.500000     13.371
   25.225000  119.500000     13.373
   25.250000  119.500000     13.372
   25.275000  119.500000     13.366
   25.300000  119.500000     13.351
   25.325000  119.500000     13.327
   25.350000  119.500000     13.298
   25.375000  119.500000     13.267
   25.400000  119.500000     13.234
   25.425000  119.500000     13.202
   25.450000  119.500000     13.169
   25.475000  119.500000     13.136
   25.500000  119.500000     13.101
   21.500000  119.525000     17.601
   21.525000  119.525000     17.627
   21.550000  119.525000     17.654
   21.575000  119.525000     17.681
   21.600000  119.525000     17.707
   21.625000  119.525000     17.731
   21.650000  119.525000     17.752
   21.675000  119.525000     17.769
   21.700000  119.525000     17.784
   21.725000  119.525000     17.796
   21.750000  119.525000     17.808
   21.775000  119.525000     17.821
   21.800000  119.525000     17.835
   21.825000  119.525000     17.851
   21.850000  119.525000     17.868
   21.875000  119.525000     17.886
   21.900000  119.525000     17.904
   21.925000  119.525000     17.922
   21.950000  119.525000     17.941
   21.975000  119.525000     17.960
   22.000000  119.525000     17.980
   22.025000  119.525000     17.997
   22.050000  119.525000     18.011
   22.075000  119.525000     18.019
   22.100000  119.525000     18.022
   22.125000  119.525000     18.021
   22.150000  119.525000     18.019
   22.175000  119.525000     18.022
   22.200000  119.525000     18.034
   22.225000  119.525000     18.058
   22.250000  119.525000     18.094
   22.275000  119.525000     18.144
   22.300000  119.525000     18.205
   22.325000  119.525000     18.274
   22.350000  119.525000     18.348
   22.375000  119.525000     18.421
   22.400000  119.525000     18.487
   22.425000  119.525000     18.544
   22.450000  119.525000     18.590
   22.475000  119.525000     18.625
   22.500000  119.525000     18.652
   22.525000  119.525000     18.672
   22.550000  119.525000     18.686
   22.575000  119.525000     18.694
   22.600000  119.525000     18.691
   22.625000  119.525000     18.676
   22.650000  119.525000     18.647
   22.675000  119.525000     18.607
   22.700000  119.525000     18.559
   22.725000  119.525000     18.506
   22.750000  119.525000     18.452
   22.775000  119.525000     18.400
   22.800000  119.525000     18.350
   22.825000  119.525000     18.303
   22.850000  119.525000     18.257
   22.875000  119.525000     18.214
   22.900000  119.525000     18.174
   22.925000  119.525000     18.138
   22.950000  119.525000     18.108
   22.975000  119.525000     18.084
   23.000000  119.525000     18.067
   23.025000  119.525000     18.058
   23.050000  119.525000     18.055
   23.075000  119.525000     18.061
   23.100000  119.525000     18.073
   23.125000  119.525000     18.090
   23.150000  119.525000     18.111
   23.175000  119.525000     18.130
   23.200000  119.525000     18.145
   23.225000  119.525000     18.152
   23.250000  119.525000     18.148
   23.275000  119.525000     18.134
   23.300000  119.525000     18.110
   23.325000  119.525000     18.077
   23.350000  119.525000     18.038
   23.375000  119.525000     17.993
   23.400000  119.525000     17.946
   23.425000  119.525000     17.897
   23.450000  119.525000     17.849
   23.475000  119.525000     17.803
   23.500000  119.525000     17.759
   23.525000  119.525000     17.716
   23.550000  119.525000     17.673
   23.575000  119.525000     17.626
   23.600000  119.525000     17.573
   23.625000  119.525000     17.514
   23.650000  119.525000     17.446
   23.675000  119.525000     17.373
   23.700000  119.525000     17.294
